ticker,signal_date,entry_date,exit_date,buy_label,entry_price,exit_price,realized_return_net,exit_reason,ma10_ma50_ratio,close_ma10_ratio,dist_ma10_ma50_pct,ma10_slope_3d,ma50_slope_3d,return_3d,return_5d,rsi,macd_hist,volume_ratio_20,volume_change_pct,atr_pct,rolling_std_10,body_ratio,upper_wick_ratio,lower_wick_ratio,close_position
SZC,2023-10-16,2023-10-17,2023-10-17,0,30.95,30.331,-0.023000000000000017,stop,1.000435242181185,1.0472343070229957,0.0004352421811850697,0.030126267117197347,0.0037933425797502807,0.0,0.05129982668977462,70.45215562565718,0.3016575339388905,1.1936945754720991,-0.060994848265196966,0.039352833121379105,0.029094263174859008,0.7768595041322319,0.22314049586776807,0.0,0.0
EVF,2023-10-17,2023-10-18,2023-10-18,0,11.06,10.8388,-0.023000000000000017,stop,1.0014905906465439,1.0251162790697674,0.00149059064654386,-0.0021349670472476934,0.010011667733072382,0.02607076350093096,0.01754385964912286,48.20717131474104,-0.0406734825244363,2.0593031509645705,5.920590404155574,0.031630801140782996,0.01840664537121587,0.6666666666666659,0.3333333333333342,0.0,0.6666666666666659
VPB,2023-10-17,2023-10-18,2023-10-18,0,19.82,19.4236,-0.023000000000000017,stop,1.0061486864169928,1.0482180293501047,0.006148686416992829,0.01236271024566249,0.0011614769763588217,0.03896103896103886,0.05097214923804505,73.00613496932512,0.13761125573624833,1.9386321602560959,-0.0046849976782284974,0.02482142857142861,0.009889556136873054,0.49999999999999595,0.0,0.500000000000004,1.0
VJC,2023-10-18,2023-10-19,2023-10-23,0,104.9,102.802,-0.023000000000000017,stop,1.0036466937986057,1.0528957141423265,0.0036466937986057413,0.017463235294117974,0.001291103490014267,0.010597302504816941,0.07479508196721318,67.7215189873418,0.8016984499501377,1.1442643595147646,0.3777904682244071,0.022266103772300157,0.021619617394915722,0.6785714285714313,0.03571428571428372,0.285714285714285,0.9642857142857163
ACB,2023-10-19,2023-10-20,2023-10-26,0,15.3,14.994,-0.023000000000000017,stop,1.0022690478922074,0.972972972972973,0.0022690478922073975,0.006786606056725875,-0.0046565331032557555,-0.03530895334174011,-0.039548022598870025,49.162011173184375,-0.0010246010086554114,1.1593212073184234,3.300364038194559e-05,0.015546218487394957,0.014131475167773647,0.7199999999999989,0.28000000000000114,0.0,0.0
VSH,2023-10-19,2023-10-20,2023-10-26,0,37.03,36.2894,-0.023000000000000017,stop,1.0000906797245472,0.9885860579230891,9.067972454716912e-05,0.005389173391961766,-0.0012466237274049163,-0.005633047210300446,-0.02008987575997878,56.03448275862073,0.0712982881769384,1.7780075106026543,1.2480314960629921,0.024972060580369188,0.010972548410051693,0.0,0.7777777777777821,0.22222222222221782,0.22222222222221782
HAG,2023-11-02,2023-11-03,2023-11-03,0,8.58,8.4084,-0.023000000000000017,stop,1.0037232024283818,0.9828706438275252,0.0037232024283816697,0.00954084675014899,-0.003591682419659792,-0.0012004801920768582,-0.04257767548906777,50.0,-0.0012238591387836242,0.7756155526750749,0.344155194056311,0.04524381868131868,0.03240257177933258,0.12499999999999722,0.37499999999999906,0.5000000000000037,0.5000000000000037
LPB,2023-11-03,2023-11-06,2023-11-10,0,12.28,12.2,-0.009514657980456028,timeout,1.0034689906083427,1.0252951096121417,0.0034689906083426813,0.021533161068044926,-3.38426654482582e-05,0.041095890410958846,-0.003278688524590123,62.116991643454064,0.0969657300419165,1.0672341498651596,0.6748890347402072,0.034715695488721804,0.03485710995649191,0.7142857142857089,0.14285714285714557,0.14285714285714557,0.14285714285714557
VCB,2023-11-08,2023-11-09,2023-11-10,0,59.44,58.2512,-0.023000000000000017,stop,1.0012506589215393,1.022676439214067,0.0012506589215392637,0.012737188757819151,0.0016288499698040582,0.006775067750677488,0.019379180243525918,72.43243243243239,0.33879283582287384,1.3847694513486184,2.065464911625981,0.021378100365314363,0.010704696267957715,0.8333333333333314,0.10833333333333521,0.05833333333333343,0.8916666666666648
EVF,2023-11-09,2023-11-10,2023-11-10,0,12.04,11.799199999999999,-0.023000000000000017,stop,1.0001274743685467,1.0915877640203933,0.0001274743685466365,0.03437235144552231,0.006783638597070096,0.036300777873811585,0.10202205882352944,75.73770491803276,0.17817208667846596,1.1048475955414947,0.14390759819950594,0.03276539973787678,0.027532452996563102,0.0,0.21739130434782272,0.7826086956521773,0.7826086956521773
GMD,2023-11-09,2023-11-10,2023-11-14,1,55.06,56.876979999999996,0.02999999999999992,target,1.0104970378867641,1.071845113132727,0.01049703788676409,0.033032791823129015,0.0128925461982905,0.040770101925254876,0.08181283107710424,60.52484645449471,0.5257000942283092,1.3252426479433046,0.10895226952639359,0.03704855173843203,0.028553101921005207,0.18604651162790864,0.8139534883720914,0.0,0.0
NAB,2023-11-09,2023-11-10,2023-11-13,0,9.22,9.0356,-0.023000000000000017,stop,1.0020008542973406,1.0410590083015479,0.0020008542973405665,0.025658727419169525,0.0060615656028768505,0.0,0.020902090209020896,70.85427135678395,0.09956778330927142,1.3131856527381647,-0.11293183823391384,0.038793103448275836,0.022444610731620736,0.0,0.6274509803921576,0.3725490196078423,0.3725490196078423
SJS,2023-11-10,2023-11-13,2023-11-15,1,23.09,23.851969999999998,0.02999999999999992,target,1.0040141492257808,1.00038858425802,0.004014149225780761,0.01958971649938368,0.0019110161394000347,-0.03659043659043659,-0.025651808242220353,56.41592920353985,0.16664590651305425,2.0144662012464734,0.6161456382631147,0.050126394968863675,0.025719047023706566,0.8347826086956509,0.16521739130434915,0.0,0.0
BMP,2023-11-13,2023-11-14,2023-11-14,0,75.6,74.088,-0.023000000000000017,stop,1.0115667443016774,1.086534730306558,0.011566744301677341,0.04704076565392068,0.004324895746942614,0.031800191074109474,0.09106653196709469,69.64514749893117,1.2253537704173882,1.5711324810117817,-0.19164264297227507,0.030338246409674984,0.02484411880876055,0.7651515151515123,0.0,0.23484848484848778,1.0
HAG,2023-11-13,2023-11-14,2023-11-14,0,9.01,8.829799999999999,-0.023000000000000128,stop,1.0065493833062438,1.0686297791498456,0.006549383306243662,0.005131877312328559,-0.001860953380732111,0.0428736964078793,0.0843373493975903,55.78512396694212,0.05929063482536909,1.613377276410901,-0.5530780454091135,0.04285714285714282,0.022640338969021182,0.4883720930232581,0.4651162790697661,0.046511627906975786,0.534883720930234
OCB,2023-11-13,2023-11-14,2023-11-14,1,10.21,10.54693,0.02999999999999992,target,1.0022996926959316,1.0213197969543149,0.0022996926959316646,0.029043042206435388,0.004045853000674393,-0.003960396039603853,0.00700700700700696,60.61776061776063,0.0946986257475092,1.541874489374556,-0.10659732704140434,0.032093155353592764,0.024137450661987983,0.46666666666666745,0.26666666666666033,0.2666666666666722,0.7333333333333396
ACB,2023-11-14,2023-11-15,2023-11-20,0,16.14,15.8172,-0.023000000000000017,stop,1.005637528733418,1.0171114800153236,0.005637528733418066,0.015035644847699148,-0.0002310981011438562,0.006317119393556503,0.027079303675048294,59.150326797385645,0.07370878846606163,2.0794516674080814,2.014898731277858,0.019998206438884395,0.01574951461047981,0.5483870967741924,0.45161290322580755,0.0,0.5483870967741924
HPG,2023-11-14,2023-11-15,2023-11-15,0,20.87,20.4526,-0.023000000000000017,stop,1.0007920229077394,1.0374391233766234,0.0007920229077394433,0.04567396955068692,-0.0014600612414576997,0.010874938210578389,0.04657113613101327,68.86632825719121,0.31762008342131237,1.0271739028233904,-0.47135445816414057,0.03506811037373384,0.025041237394242483,0.5166666666666723,0.11666666666666163,0.3666666666666661,0.3666666666666661
HSG,2023-11-14,2023-11-15,2023-11-15,0,21.21,20.785800000000002,-0.022999999999999906,stop,1.0187627478829169,1.0765199161425576,0.018762747882916937,0.06330806954971013,0.004257555283872838,0.043169121381411824,0.09839572192513368,71.68037602820209,0.438581891916697,1.1511596521244452,-0.3341048926595842,0.044686326331895974,0.030664325834526964,0.12500000000000167,0.11249999999999973,0.7624999999999986,0.7624999999999986
KDH,2023-11-14,2023-11-15,2023-11-15,0,26.86,26.322799999999997,-0.023000000000000128,stop,1.004440440695802,1.0480574625977221,0.004440440695802041,0.027985150736344222,-0.002711104397395414,0.0018968133535659515,0.09042113955408748,59.943582510578274,0.2682982026395326,1.1026965832197588,-0.12248506808841131,0.038188997674041214,0.028172344309523402,0.09259259259259406,0.37037037037036963,0.5370370370370363,0.6296296296296303
NKG,2023-11-14,2023-11-15,2023-11-15,0,17.57,17.2186,-0.023000000000000128,stop,1.0047322476242053,1.079953798767967,0.004732247624205347,0.05325763719924326,0.005771126212584798,0.04146039603960383,0.119760479041916,70.03424657534246,0.3128749597693812,1.4492071705035259,-0.30787615539995894,0.041974365503777276,0.030233218774416558,0.3709677419354861,0.0,0.6290322580645139,0.6290322580645139
PVD,2023-11-14,2023-11-15,2023-11-15,0,27.09,26.548199999999998,-0.023000000000000128,stop,1.0016354180392035,1.0365240269287315,0.0016354180392035716,0.030008368867811885,0.0038357997603597482,0.009039548022598876,0.04160186625194395,52.05479452054795,0.16619807377403018,0.5819063191922775,-0.22648402165721082,0.0441795979309977,0.02121340993418944,0.5797101449275383,0.0,0.42028985507246175,0.42028985507246175
BSI,2023-11-15,2023-11-16,2023-11-17,0,35.91,35.19179999999999,-0.023000000000000128,stop,1.015772812716218,1.0910515687633744,0.015772812716217957,0.06856682769726241,0.009718881957625047,0.04654524429025719,0.1006384919428398,68.73661670235546,0.6686339686238991,0.9840895137121911,0.4946598433757825,0.04925019731649565,0.028413843890444875,0.4833333333333308,0.0,0.5166666666666693,0.5166666666666693
CTR,2023-11-15,2023-11-16,2023-11-16,1,74.27,76.72090999999999,0.02999999999999992,target,1.0063487109570703,1.017981990804973,0.006348710957070316,0.02760577554757293,-0.0026294664067237905,0.010122823592927599,0.0013379716350014892,67.03233256351041,0.5325060528789366,0.9120478021717863,0.3463653863782199,0.024805298923417544,0.01621847065339238,0.35114503816793735,0.14503816793893087,0.5038167938931317,0.5038167938931317
DXG,2023-11-15,2023-11-16,2023-11-16,1,15.41,15.918529999999999,0.02999999999999992,target,1.010310686241038,1.055014868883482,0.010310686241038005,0.055726007848733605,-0.006741542551748414,0.015614834092387841,0.05830508474576268,78.75243664717348,0.30888654552379347,1.2197426129509708,0.08940633768850437,0.049418870687288355,0.029909290550956247,0.5932203389830534,0.0677966101694901,0.3389830508474565,0.3389830508474565
NLG,2023-11-15,2023-11-16,2023-11-17,0,32.77,32.1146,-0.023000000000000017,ambiguous_stop,1.0065994890718137,1.0513666805524402,0.006599489071813769,0.05308092056421665,-0.003708488389282061,0.0055163959546429275,0.0577047066408769,63.70078740157483,0.5407337084020596,1.3302535955086994,0.1090120936199761,0.04739408716854617,0.03418880750942535,0.7999999999999979,0.0,0.2000000000000021,0.2000000000000021
PDR,2023-11-15,2023-11-16,2023-11-16,1,22.0,22.726,0.02999999999999992,target,1.0125910870966144,1.0833700494443628,0.012591087096614354,0.06446065659197497,0.0033223582775463445,0.031220876048462243,0.11150175791059769,69.35096153846153,0.4104652268943818,1.3215653997578118,0.08157741629066728,0.04938351300755279,0.03394178400559762,0.5434782608695663,0.22826086956521877,0.2282608695652149,0.2282608695652149
SHB,2023-11-15,2023-11-16,2023-11-17,0,8.46,8.2908,-0.023000000000000017,stop,1.0004400762798884,1.0386119257087,0.0004400762798883569,0.03190013869625519,-0.006630236794171074,0.03658536585365857,0.017964071856287456,73.41772151898738,0.1036032959024179,1.9280050201460357,-0.015834251258693977,0.030084033613445398,0.026959653200633704,0.23333333333333373,0.5,0.2666666666666663,0.2666666666666663
BHN,2023-11-16,2023-11-17,2023-11-22,0,38.69,37.916199999999996,-0.023000000000000017,stop,1.0019901242757712,1.0179129181238156,0.0019901242757712303,0.030508940852819633,-0.0007270433392673192,0.021704180064308742,-0.004698512137823019,63.83981154299177,0.3609838460058584,0.23755790473928018,-0.607843137254902,0.021673972500093664,0.02064414441572649,0.7142857142857126,0.2857142857142873,0.0,0.0
DGC,2023-11-16,2023-11-17,2023-11-17,0,86.67,84.9366,-0.023000000000000017,stop,1.0035102509502387,1.043960023174971,0.003510250950238736,0.043425692695214124,0.0027425412109935987,0.026709401709401615,0.03222341568206222,72.5173210161663,0.9713390262233581,0.9841506427910299,0.44113978550739774,0.03459524635383115,0.01921714005352545,0.6428571428571425,0.1321428571428589,0.22499999999999862,0.8678571428571411
DIG,2023-11-16,2023-11-17,2023-11-17,0,22.74,22.2852,-0.022999999999999906,stop,1.0094877212024886,1.0833773340373445,0.009487721202488631,0.05660090277425578,-0.009987815057518445,0.0439407955596669,0.06562795089707274,79.31506849315068,0.502364991759068,1.2262074096027156,0.11366861995751054,0.04544591429837331,0.02727528129148379,1.0,0.0,0.0,1.0
NVL,2023-11-16,2023-11-17,2023-11-17,0,16.75,16.415,-0.023000000000000017,stop,1.0048154093097914,1.0702875399361023,0.0048154093097914005,0.06173677069199468,-0.01976209956573738,0.06349206349206349,0.027607361963190247,78.99159663865544,0.39096517673842834,1.1384241961901833,-0.00541302490797102,0.046695095948827293,0.03046921502825672,0.7857142857142875,0.07142857142857252,0.14285714285713996,0.9285714285714275
